go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0065003,23,GO:0051128,0.485,307.6526555685888,10,protein-containing complex assembly,regulation of cellular component organization
GO:0060429,19,GO:0009888,0.896,307.6526555685888,1,epithelium development,tissue development
GO:0060341,9,GO:0051050,0.796,307.6526555685888,2,regulation of cellular localization,positive regulation of transport
GO:0051726,2,GO:0010564,0.954,307.6526555685888,34,regulation of cell cycle,regulation of cell cycle process
GO:0051240,33,GO:0051241,0.729,307.6526555685888,0,positive regulation of multicellular organismal process,negative regulation of multicellular organismal process
GO:0051234,26,GO:0006810,0.861,307.6526555685888,0,establishment of localization,transport
GO:0048729,19,GO:0009888,0.935,307.6526555685888,2,tissue morphogenesis,tissue development
GO:0048699,13,GO:0022008,0.976,307.6526555685888,2,generation of neurons,neurogenesis
GO:0048598,13,GO:0022008,0.514,307.6526555685888,43,embryonic morphogenesis,neurogenesis
GO:0043604,18,GO:0043603,0.936,307.6526555685888,2,amide biosynthetic process,cellular amide metabolic process
GO:0043069,10,GO:0010941,0.906,307.6526555685888,3,negative regulation of programmed cell death,regulation of cell death
GO:0043043,18,GO:0043603,0.926,307.6526555685888,0,peptide biosynthetic process,cellular amide metabolic process
GO:0031400,12,GO:0051247,0.683,307.6526555685888,0,negative regulation of protein modification process,positive regulation of protein metabolic process
GO:0031327,15,GO:0010605,0.845,307.6526555685888,0,negative regulation of cellular biosynthetic process,negative regulation of macromolecule metabolic process
GO:0009892,15,GO:0010605,0.972,307.6526555685888,0,negative regulation of metabolic process,negative regulation of macromolecule metabolic process
GO:0009605,39,GO:0009991,0.69,307.6526555685888,5,response to external stimulus,response to extracellular stimulus
GO:0009057,35,GO:0044265,0.946,307.6526555685888,0,macromolecule catabolic process,cellular macromolecule catabolic process
GO:0009056,35,GO:0044265,0.833,307.6526555685888,0,catabolic process,cellular macromolecule catabolic process
GO:0008285,29,GO:0042127,0.869,307.6526555685888,7,negative regulation of cell population proliferation,regulation of cell population proliferation
GO:0007507,13,GO:0022008,0.51,307.6526555685888,4,heart development,neurogenesis
GO:0007417,13,GO:0022008,0.638,307.6526555685888,10,central nervous system development,neurogenesis
GO:0006955,46,GO:0002376,0.982,307.6526555685888,3,immune response,immune system process
GO:0006796,5,GO:0016310,0.828,307.6526555685888,6,phosphate-containing compound metabolic process,phosphorylation
GO:0006259,31,GO:0034645,0.66,307.6526555685888,12,DNA metabolic process,cellular macromolecule biosynthetic process
GO:0007610,51,GO:0007610,0.977,11.008416242132936,18,behavior,behavior
GO:0003008,52,GO:0003008,0.977,11.007107309988738,0,system process,system process
GO:0009791,28,GO:0035239,0.434,11.003466095227225,31,post-embryonic development,tube morphogenesis
GO:0045596,17,GO:0050793,0.698,11.003466095227225,3,negative regulation of cell differentiation,regulation of developmental process
GO:0016567,20,GO:0043412,0.653,11.00252007331341,210,protein ubiquitination,macromolecule modification
GO:0032446,20,GO:0043412,0.668,11.00252007331341,8,protein modification by small protein conjugation,macromolecule modification
GO:0045859,12,GO:0051247,0.714,11.001498699344957,2,regulation of protein kinase activity,positive regulation of protein metabolic process
GO:0043549,37,GO:0044093,0.74,11.001498699344957,0,regulation of kinase activity,positive regulation of molecular function
GO:0090068,2,GO:0010564,0.87,10.978185706855623,0,positive regulation of cell cycle process,regulation of cell cycle process
GO:0033993,16,GO:0070887,0.435,10.978185706855623,3,response to lipid,cellular response to chemical stimulus
GO:0019725,48,GO:0065008,0.786,10.977204183322831,2,cellular homeostasis,regulation of biological quality
GO:0060828,4,GO:0023051,0.746,10.977204183322831,6,regulation of canonical Wnt signaling pathway,regulation of signaling
GO:0055085,26,GO:0006810,0.689,10.977204183322831,462,transmembrane transport,transport
GO:0009967,4,GO:0023051,0.841,10.977204183322831,0,positive regulation of signal transduction,regulation of signaling
GO:0061024,23,GO:0051128,0.466,10.977204183322831,8,membrane organization,regulation of cellular component organization
GO:0051321,2,GO:0010564,0.671,10.977204183322831,111,meiotic cell cycle,regulation of cell cycle process
GO:0048732,45,GO:0009887,0.627,10.977204183322831,0,gland development,animal organ morphogenesis
GO:0045930,2,GO:0010564,0.808,10.977204183322831,2,negative regulation of mitotic cell cycle,regulation of cell cycle process
GO:0060322,28,GO:0035239,0.258,10.977204183322831,0,head development,tube morphogenesis
GO:0030111,4,GO:0023051,0.771,10.977204183322831,2,regulation of Wnt signaling pathway,regulation of signaling
GO:0044281,53,GO:0044281,0.953,10.977204183322831,9,small molecule metabolic process,small molecule metabolic process
GO:0008544,19,GO:0009888,0.817,10.977204183322831,9,epidermis development,tissue development
GO:0006325,23,GO:0051128,0.447,10.977204183322831,68,chromatin organization,regulation of cellular component organization
GO:1903046,2,GO:0010564,0.728,10.977204183322831,0,meiotic cell cycle process,regulation of cell cycle process
GO:0000122,15,GO:0010605,0.779,10.977204183322831,128,negative regulation of transcription by RNA polymerase II,negative regulation of macromolecule metabolic process
GO:0009894,35,GO:0044265,0.645,10.977204183322831,0,regulation of catabolic process,cellular macromolecule catabolic process
GO:0000902,28,GO:0035239,0.607,10.977204183322831,13,cell morphogenesis,tube morphogenesis
GO:0043068,10,GO:0010941,0.902,10.976967592819623,14,positive regulation of programmed cell death,regulation of cell death
GO:0043065,10,GO:0010941,0.882,10.976967592819623,23,positive regulation of apoptotic process,regulation of cell death
GO:0010942,10,GO:0010941,0.925,10.976967592819623,0,positive regulation of cell death,regulation of cell death
GO:0014070,16,GO:0070887,0.543,10.971590204446578,1,response to organic cyclic compound,cellular response to chemical stimulus
GO:0002252,46,GO:0002376,0.671,10.953422598297895,0,immune effector process,immune system process
GO:0044772,2,GO:0010564,0.656,10.953216154518529,11,mitotic cell cycle phase transition,regulation of cell cycle process
GO:0000226,49,GO:0007017,0.934,10.953216154518529,48,microtubule cytoskeleton organization,microtubule-based process
GO:0045597,17,GO:0050793,0.748,10.953216154518529,1,positive regulation of cell differentiation,regulation of developmental process
GO:0045165,17,GO:0050793,0.421,10.952318144911015,23,cell fate commitment,regulation of developmental process
GO:0002682,46,GO:0002376,0.754,10.952318144911015,0,regulation of immune system process,immune system process
GO:0007283,7,GO:0022414,0.659,10.952318144911015,71,spermatogenesis,reproductive process
GO:0048232,7,GO:0022414,0.667,10.952318144911015,0,male gamete generation,reproductive process
GO:0048285,36,GO:0006996,0.726,10.952213200688204,0,organelle fission,organelle organization
GO:0000280,36,GO:0006996,0.72,10.952213200688204,2,nuclear division,organelle organization
GO:0032940,25,GO:0046903,0.977,10.941255356561257,0,secretion by cell,secretion
GO:0009798,13,GO:0022008,0.458,10.941255356561257,0,axis specification,neurogenesis
GO:0033365,6,GO:0008104,0.842,10.912801924405194,8,protein localization to organelle,protein localization
GO:0022613,47,GO:0044085,0.824,10.903140335727658,0,ribonucleoprotein complex biogenesis,cellular component biogenesis
GO:0043086,37,GO:0044093,0.764,10.89883085486838,21,negative regulation of catalytic activity,positive regulation of molecular function
GO:0044092,37,GO:0044093,0.772,10.89883085486838,0,negative regulation of molecular function,positive regulation of molecular function
GO:0007059,54,GO:0007059,0.99,10.897937426132243,47,chromosome segregation,chromosome segregation
GO:0051640,55,GO:0051640,0.99,10.843904264779432,4,organelle localization,organelle localization
GO:0016477,56,GO:0016477,0.991,8.920007046785416,61,cell migration,cell migration
GO:0071900,37,GO:0044093,0.68,8.920007046785416,1,regulation of protein serine/threonine kinase activity,positive regulation of molecular function
GO:0007093,2,GO:0010564,0.853,8.920007046785416,2,mitotic cell cycle checkpoint signaling,regulation of cell cycle process
GO:0045055,25,GO:0046903,0.877,8.920007046785416,2,regulated exocytosis,secretion
GO:0010256,23,GO:0051128,0.442,8.920007046785416,0,endomembrane system organization,regulation of cellular component organization
GO:0051129,23,GO:0051128,0.811,8.920007046785416,0,negative regulation of cellular component organization,regulation of cellular component organization
GO:0009607,57,GO:0009607,0.983,8.920007046785416,0,response to biotic stimulus,response to biotic stimulus
GO:0048870,56,GO:0016477,0.985,8.920007046785416,2,cell motility,cell migration
GO:0031329,35,GO:0044265,0.685,8.920007046785416,0,regulation of cellular catabolic process,cellular macromolecule catabolic process
GO:0050767,33,GO:0051241,0.623,8.920007046785416,10,regulation of neurogenesis,negative regulation of multicellular organismal process
GO:0000075,2,GO:0010564,0.884,8.920007046785416,0,cell cycle checkpoint signaling,regulation of cell cycle process
GO:1901991,2,GO:0010564,0.836,8.920007046785416,0,negative regulation of mitotic cell cycle phase transition,regulation of cell cycle process
GO:0030163,35,GO:0044265,0.9,8.920007046785416,26,protein catabolic process,cellular macromolecule catabolic process
GO:0009410,16,GO:0070887,0.546,8.920007046785416,28,response to xenobiotic stimulus,cellular response to chemical stimulus
GO:0120031,23,GO:0051128,0.432,8.920007046785416,0,plasma membrane bounded cell projection assembly,regulation of cellular component organization
GO:0019827,58,GO:0019827,1,8.920007046785416,2,stem cell population maintenance,stem cell population maintenance
GO:0000904,28,GO:0035239,0.597,8.920007046785416,0,cell morphogenesis involved in differentiation,tube morphogenesis
GO:0003007,13,GO:0022008,0.469,8.920007046785416,2,heart morphogenesis,neurogenesis
GO:0042326,5,GO:0016310,0.596,8.920007046785416,2,negative regulation of phosphorylation,phosphorylation
GO:0042594,39,GO:0009991,0.972,8.920007046785416,33,response to starvation,response to extracellular stimulus
GO:0098727,58,GO:0019827,1,8.920007046785416,0,maintenance of cell number,stem cell population maintenance
GO:0006887,25,GO:0046903,0.927,8.920007046785416,40,exocytosis,secretion
GO:0051493,23,GO:0051128,0.813,8.920007046785416,4,regulation of cytoskeleton organization,regulation of cellular component organization
GO:0044782,23,GO:0051128,0.442,8.920007046785416,2,cilium organization,regulation of cellular component organization
GO:0010563,5,GO:0016310,0.486,8.920007046785416,0,negative regulation of phosphorus metabolic process,phosphorylation
GO:0018193,20,GO:0043412,0.72,8.920007046785416,1,peptidyl-amino acid modification,macromolecule modification
GO:1902531,4,GO:0023051,0.884,8.920007046785416,2,regulation of intracellular signal transduction,regulation of signaling
GO:0045936,5,GO:0016310,0.488,8.920007046785416,0,negative regulation of phosphate metabolic process,phosphorylation
GO:0048589,44,GO:0040008,0.956,8.920007046785416,5,developmental growth,regulation of growth
GO:0010608,12,GO:0051247,0.453,8.920007046785416,17,post-transcriptional regulation of gene expression,positive regulation of protein metabolic process
GO:0044419,59,GO:0044419,0.983,8.920007046785416,24,biological process involved in interspecies interaction between organisms,biological process involved in interspecies interaction between organisms
GO:0033157,9,GO:0051050,0.706,8.920007046785416,0,regulation of intracellular protein transport,positive regulation of transport
GO:0010948,2,GO:0010564,0.908,8.920007046785416,0,negative regulation of cell cycle process,regulation of cell cycle process
GO:0140013,2,GO:0010564,0.707,8.920007046785416,0,meiotic nuclear division,regulation of cell cycle process
GO:0021700,17,GO:0050793,0.35,8.920007046785416,0,developmental maturation,regulation of developmental process
GO:0034248,18,GO:0043603,0.784,8.920007046785416,0,regulation of cellular amide metabolic process,cellular amide metabolic process
GO:0051603,35,GO:0044265,0.883,8.920007046785416,53,proteolysis involved in protein catabolic process,cellular macromolecule catabolic process
GO:0098655,26,GO:0006810,0.565,8.920007046785416,50,cation transmembrane transport,transport
